customer_id,full_name,cpf_cnpj,date_of_birth,annual_income_brl,declared_occupation,risk_rating,registration_date,country,state,city,beneficial_owner,pep,kyc_tier,kyc_risk_score,sanctions_list_hit
C102118,Customer 2119,51598471467,1967-04-14,12921,Teacher,Low,2021-12-10,BR,DF,Brasília,No,No,L2,61,No
C102119,Customer 2120,32998409792,2021-01-18,20006,Driver,Low,2024-07-06,BR,MG,Belo Horizonte,No,No,L1,64,No
C102120,Customer 2121,93215730750,2011-12-22,30236,Teacher,Medium,2022-04-09,BR,BA,Salvador,No,No,L3,48,No
C102121,Customer 2122,69959987397,1998-03-01,105962,Teacher,Low,2023-05-20,BR,AM,Manaus,No,No,L3,64,No
C102122,Customer 2123,91417108111,1998-03-16,9335,Student,Low,2025-06-22,BR,PR,Curitiba,Yes,No,L3,67,No
C102123,Customer 2124,89466362210,2002-02-24,12064,Mechanic,Low,2022-08-21,BR,SP,Campinas,No,No,L2,83,No
C102124,Customer 2125,31543094404,2004-08-18,13380,Designer,Low,2021-05-29,BR,RN,Natal,No,No,L1,49,No
C102125,Customer 2126,96814748716,1994-07-23,14864,Teacher,Medium,2020-05-21,BR,MG,Belo Horizonte,No,No,L3,22,No
C102126,Customer 2127,443864674,1992-10-13,14720,Store Owner,Low,2022-11-20,BR,SC,Florianópolis,No,No,L2,43,No
C102127,Customer 2128,27613469510,1984-04-17,5515,Dentist,Medium,2021-04-27,BR,RJ,Rio de Janeiro,No,No,L3,79,No
C102128,Customer 2129,66071223541,1968-04-06,41767,Accountant,High,2021-05-24,BR,SP,Campinas,No,No,L3,35,No
C102129,Customer 2130,8779958198,2015-07-27,16698,Driver,Low,2020-04-27,BR,PE,Recife,No,No,L1,39,No
C102130,Customer 2131,6575093462,1976-01-03,13969,Store Owner,Medium,2022-09-14,BR,SP,São Paulo,No,No,L3,68,No
C102131,Customer 2132,73652734112,2020-11-25,6736,Entrepreneur,Medium,2024-11-15,BR,AM,Manaus,No,No,L3,67,No
C102132,Customer 2133,96393194285,1963-08-28,10834,Nurse,Low,2020-06-19,BR,PR,Curitiba,No,No,L3,51,No
C102133,Customer 2134,59158407227,1997-02-09,13429,Accountant,High,2023-03-29,BR,SP,Campinas,No,No,L3,47,No
C102134,Customer 2135,81226509008,1961-03-14,15214,Freelancer,Medium,2020-03-15,BR,PA,Belém,Yes,No,L1,54,No
C102135,Customer 2136,71490736824,2016-09-30,19148,Nurse,Medium,2025-01-26,BR,PR,Curitiba,No,No,L3,47,No
C102136,Customer 2137,24132912552,2006-11-21,14366,Mechanic,Low,2024-03-03,BR,PR,Curitiba,No,No,L2,81,No
C102137,Customer 2138,6015864264,2001-02-13,12827,Accountant,High,2025-06-25,BR,RJ,Rio de Janeiro,No,No,L2,18,No
C102138,Customer 2139,54241405979,1967-12-31,23724,Designer,Low,2022-11-15,BR,PR,Curitiba,No,No,L3,69,No
C102139,Customer 2140,50805030626,1982-12-11,16877,Accountant,Medium,2022-05-24,BR,PR,Curitiba,No,No,L2,95,No
C102140,Customer 2141,267652725,2008-09-14,26472,Dentist,Medium,2023-08-04,BR,PA,Belém,No,No,L2,100,No
C102141,Customer 2142,77298497142,2003-09-30,21729,Student,Low,2021-11-19,BR,CE,Fortaleza,No,No,L3,40,No
C102142,Customer 2143,22944341611,1984-04-06,7927,Teacher,Medium,2023-02-26,BR,RJ,Rio de Janeiro,Yes,No,L1,54,No
C102143,Customer 2144,58813193284,2023-07-06,47319,Student,Low,2023-06-02,BR,SC,Florianópolis,No,No,L1,41,No
C102144,Customer 2145,12677124559,1965-10-30,43734,Lawyer,Low,2022-12-19,BR,CE,Fortaleza,No,No,L3,76,No
C102145,Customer 2146,32745464170,2006-03-23,22862,Teacher,Low,2020-03-26,BR,PA,Belém,No,No,L1,61,No
C102146,Customer 2147,75438171886,2022-06-10,8467,Software Engineer,Medium,2023-02-01,BR,CE,Fortaleza,No,No,L3,17,No
C102147,Customer 2148,84476619777,2008-09-20,5731,Software Engineer,Low,2023-02-23,BR,PR,Curitiba,No,No,L3,78,No
C102148,Customer 2149,52143078350,2000-07-29,12900,Mechanic,Medium,2021-01-14,BR,GO,Goiânia,No,No,L2,71,No
C102149,Customer 2150,86074452900,2020-05-10,23100,Chef,Low,2024-04-24,BR,SP,São Paulo,No,No,L3,42,No
C102150,Customer 2151,12554559710,1977-12-18,8910,Lawyer,Low,2021-03-04,BR,SC,Florianópolis,Yes,Yes,L1,58,No
C102151,Customer 2152,15689737141,2005-11-26,17075,Store Owner,Low,2021-05-06,BR,RJ,Rio de Janeiro,No,No,L2,84,No
C102152,Customer 2153,67535776715,1959-09-29,7761,Trader,Low,2021-11-20,BR,PR,Curitiba,No,No,L2,76,No
C102153,Customer 2154,49553531138,1982-03-29,19845,Software Engineer,Medium,2024-02-07,BR,CE,Fortaleza,No,No,L2,41,No
C102154,Customer 2155,10973225665,2008-09-12,3804,Entrepreneur,Low,2024-12-01,BR,PR,Curitiba,No,No,L2,85,No
C102155,Customer 2156,33777050235,2009-04-24,14090,Teacher,Low,2024-12-02,BR,BA,Salvador,No,No,L1,68,No
C102156,Customer 2157,43656330843,1974-08-07,35171,Dentist,Medium,2025-09-26,BR,RJ,Rio de Janeiro,No,No,L3,47,No
C102157,Customer 2158,39276799060,1990-03-06,12737,Store Owner,Medium,2024-08-15,BR,RS,Porto Alegre,No,No,L3,60,No
C102158,Customer 2159,23446242183,2018-08-18,19944,Chef,Low,2021-02-05,BR,RJ,Rio de Janeiro,No,No,L3,49,No
C102159,Customer 2160,10672375859,1980-06-26,21050,Driver,Low,2022-04-06,BR,RJ,Rio de Janeiro,No,No,L1,77,No
C102160,Customer 2161,8695749404,1999-04-23,41273,Store Owner,Low,2024-09-21,BR,BA,Salvador,No,No,L2,64,No
C102161,Customer 2162,29719191904,2001-04-03,25265,Teacher,Medium,2023-02-03,BR,RN,Natal,No,No,L3,41,No
C102162,Customer 2163,82609780875,1974-11-12,52430,Driver,Medium,2024-11-25,BR,RJ,Rio de Janeiro,No,No,L1,77,No
C102163,Customer 2164,98374881447,1982-01-21,9759,Dentist,Low,2022-06-12,BR,PR,Curitiba,No,No,L1,84,No
C102164,Customer 2165,52005557936,2022-01-21,14039,Teacher,Low,2024-01-28,BR,CE,Fortaleza,No,No,L2,52,No
C102165,Customer 2166,87489278283,2008-05-27,29133,Freelancer,Medium,2021-08-10,BR,SP,Campinas,No,No,L3,63,No
C102166,Customer 2167,16780031677,1960-06-19,12134,Teacher,Medium,2020-06-18,BR,MG,Belo Horizonte,Yes,No,L1,71,No
C102167,Customer 2168,79168643822,2019-11-10,14601,Driver,Medium,2024-08-09,BR,AM,Manaus,No,No,L3,68,No
C102168,Customer 2169,28631007765,1965-06-23,21887,Mechanic,Low,2021-07-12,BR,RN,Natal,No,No,L1,47,No
C102169,Customer 2170,36789391738,2003-07-02,14917,Mechanic,Low,2022-11-11,BR,PR,Curitiba,No,No,L1,58,No
C102170,Customer 2171,89906116085,1974-12-01,14563,Student,Low,2025-03-28,BR,DF,Brasília,No,No,L2,56,No
C102171,Customer 2172,68028122893,1960-07-01,54119,Nurse,Low,2021-01-28,BR,AM,Manaus,No,No,L2,47,No
C102172,Customer 2173,1661850703,2012-08-09,2765,Entrepreneur,Medium,2021-12-18,BR,SC,Florianópolis,No,No,L3,76,No
C102173,Customer 2174,82525297822,2012-06-26,14015,Mechanic,Medium,2020-08-31,BR,AM,Manaus,No,No,L3,86,No
C102174,Customer 2175,66912143331,1967-12-30,42730,Teacher,Medium,2024-02-23,BR,MG,Belo Horizonte,No,No,L1,82,No
C102175,Customer 2176,13004954250,1974-08-04,28636,Trader,Low,2021-04-04,BR,GO,Goiânia,No,No,L3,100,No
C102176,Customer 2177,19769615490,1984-05-22,9975,Nurse,Medium,2020-05-15,BR,GO,Goiânia,No,No,L3,69,No
C102177,Customer 2178,596095121,1971-04-08,10653,Driver,Low,2020-01-12,BR,SP,São Paulo,No,No,L3,79,No
C102178,Customer 2179,21293073328,1983-10-11,31366,Chef,Low,2020-06-10,BR,SP,Campinas,No,No,L3,75,No
C102179,Customer 2180,12863332696,2020-01-15,8267,Driver,Low,2023-01-25,BR,RN,Natal,No,Yes,L3,19,No
C102180,Customer 2181,75605139809,1962-02-22,19821,Trader,Medium,2025-07-14,BR,BA,Salvador,No,No,L2,27,No
C102181,Customer 2182,38873468715,1988-07-24,14122,Store Owner,Low,2021-02-02,BR,RJ,Rio de Janeiro,No,No,L1,84,No
C102182,Customer 2183,89788120072,2002-01-30,29090,Mechanic,Medium,2023-11-24,BR,RJ,Rio de Janeiro,No,No,L2,61,No
C102183,Customer 2184,80917429700,1967-07-29,8747,Consultant,Low,2021-02-21,BR,MG,Belo Horizonte,Yes,No,L1,93,No
C102184,Customer 2185,71715095219,1979-09-03,18227,Freelancer,Medium,2021-07-19,BR,CE,Fortaleza,No,No,L1,54,No
C102185,Customer 2186,10501547381,2023-02-18,11111,Trader,Low,2020-07-14,BR,CE,Fortaleza,No,No,L1,69,No
C102186,Customer 2187,17746358452,2019-12-28,13217,Consultant,Low,2020-04-12,BR,PA,Belém,No,No,L1,70,No
C102187,Customer 2188,38664410108,2008-12-19,15872,Driver,Low,2021-10-05,BR,PE,Recife,No,Yes,L3,72,No
C102188,Customer 2189,8175951036,2011-08-18,14095,Store Owner,Medium,2024-11-12,BR,GO,Goiânia,Yes,No,L2,65,No
C102189,Customer 2190,21712327359,2002-11-08,33421,Chef,Low,2020-04-28,BR,SC,Florianópolis,No,No,L1,26,No
C102190,Customer 2191,40266068766,1994-11-12,9854,Software Engineer,Low,2021-06-01,BR,SC,Florianópolis,Yes,No,L1,50,No
C102191,Customer 2192,76644978472,2022-05-19,33327,Lawyer,Medium,2022-03-16,BR,PA,Belém,No,No,L2,79,No
C102192,Customer 2193,24093191624,1962-09-13,11147,Consultant,Medium,2021-11-29,BR,RN,Natal,No,No,L3,30,No
C102193,Customer 2194,41705647680,1991-05-24,7782,Dentist,Medium,2023-02-13,BR,BA,Salvador,Yes,No,L1,63,No
C102194,Customer 2195,13013109678,1986-03-23,21017,Entrepreneur,Low,2020-10-31,BR,SP,São Paulo,No,No,L3,72,No
C102195,Customer 2196,66005821767,1970-03-20,14619,Entrepreneur,Low,2022-08-29,BR,PR,Curitiba,No,No,L3,76,No
C102196,Customer 2197,78855339032,1983-12-14,16322,Dentist,Low,2021-08-18,BR,RS,Porto Alegre,No,No,L3,54,No
C102197,Customer 2198,29554535894,2021-04-02,18680,Consultant,Low,2021-08-17,BR,BA,Salvador,No,No,L2,76,No
C102198,Customer 2199,20819650634,1963-10-02,12868,Driver,Low,2021-11-26,BR,GO,Goiânia,No,Yes,L3,66,No
C102199,Customer 2200,80835078213,1975-08-27,72926,Trader,Low,2020-01-12,BR,PR,Curitiba,No,No,L2,46,No
C102200,Customer 2201,57309693155,1981-03-03,13571,Dentist,Low,2021-03-11,BR,DF,Brasília,No,No,L3,59,No
C102201,Customer 2202,84841307852,2013-12-01,26183,Store Owner,Medium,2021-08-09,BR,CE,Fortaleza,No,No,L2,31,No
C102202,Customer 2203,8354186560,2022-08-25,2445,Chef,High,2020-05-06,BR,RN,Natal,No,No,L1,70,No
C102203,Customer 2204,19122536839,2000-06-22,16578,Store Owner,Medium,2025-07-18,BR,GO,Goiânia,No,No,L3,53,No
C102204,Customer 2205,5503740792,1978-01-26,22584,Software Engineer,Low,2025-09-08,BR,PE,Recife,No,No,L3,96,No
C102205,Customer 2206,45651498619,1958-11-08,19559,Consultant,Medium,2024-06-25,BR,RN,Natal,No,No,L2,35,No
C102206,Customer 2207,89220683157,2002-09-10,38230,Mechanic,Medium,2025-09-05,BR,AM,Manaus,No,Yes,L2,82,No
C102207,Customer 2208,61874598108,1965-09-21,39538,Trader,Medium,2021-10-17,BR,SC,Florianópolis,No,No,L2,67,No
C102208,Customer 2209,5994711913,2017-08-11,15620,Store Owner,Low,2023-11-05,BR,SC,Florianópolis,No,No,L1,47,No
C102209,Customer 2210,436228972,1994-05-20,33104,Teacher,Low,2021-08-21,BR,SP,Campinas,No,No,L3,49,No
C102210,Customer 2211,12833123448,1984-05-10,19950,Student,High,2025-09-27,BR,BA,Salvador,No,No,L2,45,No
C102211,Customer 2212,59267131588,1962-09-13,25323,Trader,Low,2020-10-08,BR,GO,Goiânia,No,No,L2,42,No
C102212,Customer 2213,35462637736,2016-02-27,18179,Driver,Low,2020-06-05,BR,MG,Belo Horizonte,No,No,L3,63,No
C102213,Customer 2214,5309011857,2021-09-24,29033,Consultant,Low,2022-03-25,BR,MG,Belo Horizonte,Yes,No,L2,78,No
C102214,Customer 2215,88816603012,2011-10-29,21864,Store Owner,Low,2020-09-19,BR,SP,São Paulo,No,No,L3,74,No
C102215,Customer 2216,66661327556,2003-03-02,13581,Teacher,Low,2024-12-03,BR,RJ,Rio de Janeiro,No,No,L3,61,No
C102216,Customer 2217,41284050358,1971-06-10,9037,Consultant,Medium,2021-04-27,BR,CE,Fortaleza,No,No,L1,52,No
C102217,Customer 2218,55533731222,1977-09-12,12700,Lawyer,Low,2024-04-27,BR,PA,Belém,No,No,L2,44,No
C102218,Customer 2219,76856505827,2002-05-29,16403,Chef,Medium,2021-11-04,BR,RJ,Rio de Janeiro,No,No,L2,47,No
C102219,Customer 2220,522191197,1962-04-26,2649,Lawyer,Low,2023-10-24,BR,PE,Recife,No,No,L1,82,No
C102220,Customer 2221,40890258319,1982-06-12,26551,Trader,Low,2025-06-05,BR,SP,Campinas,No,No,L3,78,No
C102221,Customer 2222,11605547780,1964-10-16,7313,Consultant,High,2020-12-25,BR,MG,Belo Horizonte,No,No,L1,58,No
C102222,Customer 2223,67798422720,2007-12-25,9413,Student,Medium,2024-05-04,BR,CE,Fortaleza,Yes,No,L1,77,No
C102223,Customer 2224,58061641040,1968-10-19,19332,Freelancer,Low,2025-06-18,BR,PA,Belém,Yes,No,L2,92,No
C102224,Customer 2225,82078418015,1960-03-14,18018,Student,Medium,2024-08-01,BR,SP,São Paulo,No,No,L3,56,No
C102225,Customer 2226,23448057297,1968-09-08,4767,Store Owner,Low,2020-10-29,BR,RN,Natal,Yes,Yes,L2,59,No
C102226,Customer 2227,95850167938,2009-02-11,12671,Consultant,Low,2021-11-20,BR,CE,Fortaleza,No,No,L3,51,No
C102227,Customer 2228,43564402102,2000-10-14,8722,Software Engineer,Low,2024-08-31,BR,CE,Fortaleza,No,No,L3,65,No
C102228,Customer 2229,21427837587,2000-10-12,14251,Driver,Medium,2022-10-15,BR,RN,Natal,No,No,L2,53,No
C102229,Customer 2230,19469062906,1999-01-08,27950,Dentist,Low,2025-09-07,BR,DF,Brasília,No,No,L3,57,No
C102230,Customer 2231,3580740428,1959-01-08,26531,Lawyer,Medium,2021-09-11,BR,BA,Salvador,No,No,L2,51,No
C102231,Customer 2232,97940835895,1981-02-02,41186,Mechanic,Low,2024-09-22,BR,DF,Brasília,No,No,L2,68,No
C102232,Customer 2233,299743292,1982-07-03,21017,Driver,Low,2022-07-06,BR,AM,Manaus,Yes,No,L2,40,No
C102233,Customer 2234,78519542882,1995-10-02,25162,Student,Low,2021-07-24,BR,MG,Belo Horizonte,No,No,L1,50,No
C102234,Customer 2235,77296677788,2021-11-10,9801,Chef,Low,2020-04-15,BR,BA,Salvador,No,No,L1,83,No
C102235,Customer 2236,90246439433,2004-05-22,17579,Consultant,High,2020-09-10,BR,AM,Manaus,No,No,L3,78,No
C102236,Customer 2237,99282797239,1963-07-03,16250,Mechanic,Medium,2024-03-26,BR,SP,Campinas,No,No,L1,11,No
C102237,Customer 2238,8637334379,1985-09-20,29911,Entrepreneur,Medium,2024-04-29,BR,RJ,Rio de Janeiro,No,No,L1,71,No
C102238,Customer 2239,48094286156,1997-08-24,55111,Trader,Medium,2020-04-09,BR,RJ,Rio de Janeiro,No,No,L3,84,No
C102239,Customer 2240,71774435746,2014-09-13,19220,Chef,Low,2020-10-23,BR,MG,Belo Horizonte,No,No,L1,32,No
C102240,Customer 2241,37750868785,1993-02-17,13542,Teacher,Low,2021-06-19,BR,RJ,Rio de Janeiro,No,No,L2,89,No
C102241,Customer 2242,1455386845,1982-12-13,18939,Freelancer,Medium,2021-12-18,BR,SP,Campinas,No,No,L3,100,No
C102242,Customer 2243,15137254480,1983-04-27,23126,Designer,Low,2020-09-22,BR,CE,Fortaleza,Yes,No,L3,45,No
C102243,Customer 2244,78557843664,2018-05-02,6994,Entrepreneur,Low,2022-01-30,BR,BA,Salvador,No,No,L1,23,No
C102244,Customer 2245,77062503884,1994-02-15,2966,Lawyer,Low,2020-12-18,BR,AM,Manaus,No,No,L2,72,No
C102245,Customer 2246,78187830045,1959-12-25,11757,Freelancer,Low,2025-01-09,BR,PR,Curitiba,No,No,L2,74,No
C102246,Customer 2247,94111391252,2023-08-29,11377,Trader,Low,2025-03-25,BR,PA,Belém,No,No,L3,64,No
C102247,Customer 2248,91856584528,2004-05-20,15246,Store Owner,Low,2020-04-23,BR,AM,Manaus,No,No,L3,54,No
C102248,Customer 2249,30623521016,2013-04-22,12299,Consultant,High,2021-12-24,BR,BA,Salvador,No,No,L2,66,No
C102249,Customer 2250,6304722362,2013-01-31,29675,Lawyer,Low,2024-09-10,BR,SC,Florianópolis,No,No,L2,82,No
C102250,Customer 2251,72449732215,1961-11-14,10477,Chef,Low,2023-06-14,BR,SP,São Paulo,No,No,L3,57,No
C102251,Customer 2252,79539142003,2005-07-24,13977,Entrepreneur,Medium,2022-01-12,BR,AM,Manaus,No,No,L2,74,No
C102252,Customer 2253,11497558866,1963-05-12,12212,Chef,Low,2022-05-22,BR,SP,São Paulo,No,No,L3,31,No
C102253,Customer 2254,28472129064,1995-12-20,25794,Dentist,Low,2024-04-15,BR,RJ,Rio de Janeiro,No,No,L2,44,No
C102254,Customer 2255,11885048930,1966-04-24,9406,Designer,Medium,2022-10-19,BR,SP,Campinas,No,No,L2,71,No
C102255,Customer 2256,70835819939,2009-12-02,23594,Driver,Low,2023-07-31,BR,SP,São Paulo,No,No,L3,58,No
C102256,Customer 2257,18003648085,1996-05-22,31235,Nurse,Medium,2025-03-21,BR,DF,Brasília,No,No,L1,41,No
C102257,Customer 2258,43370707728,2021-06-30,16822,Freelancer,Low,2024-01-19,BR,RJ,Rio de Janeiro,Yes,No,L2,57,No
C102258,Customer 2259,51902951256,1968-01-18,16528,Trader,Low,2024-02-29,BR,DF,Brasília,No,No,L2,73,No
C102259,Customer 2260,76182300401,2008-12-26,53972,Software Engineer,Low,2020-12-09,BR,RJ,Rio de Janeiro,No,No,L1,81,No
C102260,Customer 2261,31832215449,1983-11-29,16218,Lawyer,Low,2022-12-08,BR,SP,São Paulo,No,No,L3,83,No
C102261,Customer 2262,33639814824,1974-12-23,8333,Dentist,Medium,2020-04-09,BR,RS,Porto Alegre,No,No,L1,52,No
C102262,Customer 2263,55713443686,1981-12-12,8090,Freelancer,Low,2023-01-07,BR,PE,Recife,No,No,L3,48,No
C102263,Customer 2264,21761558830,1972-07-24,13789,Dentist,Low,2021-01-14,BR,RN,Natal,No,No,L1,47,No
C102264,Customer 2265,22654861544,1964-05-08,13684,Entrepreneur,Medium,2023-11-02,BR,SC,Florianópolis,No,No,L3,97,No
C102265,Customer 2266,76066728423,1961-02-10,12744,Freelancer,Medium,2022-04-26,BR,GO,Goiânia,No,No,L3,70,No
C102266,Customer 2267,86749170229,1999-10-19,17922,Store Owner,Medium,2024-01-18,BR,GO,Goiânia,No,No,L3,80,No
C102267,Customer 2268,75937943155,2011-12-30,11990,Dentist,Medium,2024-12-14,BR,GO,Goiânia,No,No,L3,46,No
C102268,Customer 2269,79750492678,1976-08-30,27605,Lawyer,Medium,2024-05-24,BR,PE,Recife,No,No,L2,80,No
C102269,Customer 2270,57855037819,1959-07-02,11307,Teacher,Medium,2021-09-24,BR,RN,Natal,No,No,L2,55,No
C102270,Customer 2271,61787541295,1990-08-12,62512,Software Engineer,Low,2024-08-09,BR,MG,Belo Horizonte,No,No,L3,40,No
C102271,Customer 2272,39082325347,1963-01-04,8585,Store Owner,Low,2023-06-30,BR,RJ,Rio de Janeiro,Yes,No,L3,100,No
C102272,Customer 2273,39145484465,1991-04-15,21127,Software Engineer,Low,2020-03-15,BR,SP,Campinas,Yes,Yes,L3,78,No
C102273,Customer 2274,68774627466,1974-09-22,26703,Trader,Low,2023-03-01,BR,RS,Porto Alegre,No,No,L3,55,No
C102274,Customer 2275,97300508546,1990-01-03,10902,Trader,Low,2022-06-09,BR,AM,Manaus,No,No,L3,13,No
C102275,Customer 2276,22748456179,2020-01-19,10041,Store Owner,Medium,2023-01-25,BR,MG,Belo Horizonte,No,No,L3,72,No
C102276,Customer 2277,32324293337,1971-06-09,11606,Nurse,Medium,2020-01-02,BR,RN,Natal,No,No,L2,49,No
C102277,Customer 2278,96160395592,1965-09-14,38766,Dentist,Low,2024-04-18,BR,PA,Belém,No,No,L1,39,No
C102278,Customer 2279,55610349905,1985-11-28,13659,Teacher,Medium,2022-05-07,BR,RN,Natal,No,No,L1,67,No
C102279,Customer 2280,61293839692,1998-04-30,43269,Accountant,Low,2024-04-13,BR,RN,Natal,No,No,L3,52,No
C102280,Customer 2281,24034245371,1979-04-11,17954,Software Engineer,Medium,2023-05-21,BR,SC,Florianópolis,No,No,L3,73,No
C102281,Customer 2282,9422245013,1961-04-11,27148,Trader,Low,2025-09-11,BR,AM,Manaus,No,No,L2,63,No
C102282,Customer 2283,77177024649,2012-08-02,8380,Driver,Low,2020-08-04,BR,SP,São Paulo,No,No,L2,74,No
C102283,Customer 2284,79651373009,1979-01-21,15591,Freelancer,Low,2024-07-17,BR,BA,Salvador,No,No,L1,87,No
C102284,Customer 2285,43288970472,2007-07-22,7423,Freelancer,Low,2025-09-18,BR,MG,Belo Horizonte,No,No,L1,49,No
C102285,Customer 2286,61070311521,2017-10-22,14151,Dentist,Medium,2022-05-16,BR,RN,Natal,Yes,No,L1,69,No
C102286,Customer 2287,37277645590,2003-05-16,18948,Driver,Low,2025-04-12,BR,RJ,Rio de Janeiro,No,No,L2,10,No
C102287,Customer 2288,14784024686,1982-05-05,4130,Store Owner,Low,2022-02-08,BR,CE,Fortaleza,No,No,L2,41,No
C102288,Customer 2289,49375058936,2007-04-05,31602,Chef,Low,2020-02-03,BR,RN,Natal,No,No,L1,83,No
C102289,Customer 2290,98668592038,1965-01-25,11055,Freelancer,Low,2022-07-04,BR,DF,Brasília,No,No,L2,54,No
C102290,Customer 2291,34060890925,2006-09-01,11177,Driver,Medium,2022-10-27,BR,RS,Porto Alegre,No,Yes,L1,98,No
C102291,Customer 2292,40751738868,2008-03-08,18709,Dentist,High,2022-10-13,BR,SP,Campinas,No,No,L1,60,No
C102292,Customer 2293,23202960661,2021-10-09,19999,Store Owner,High,2020-10-12,BR,PA,Belém,No,No,L2,11,No
C102293,Customer 2294,58805268521,1973-06-19,12320,Chef,Low,2022-02-01,BR,PR,Curitiba,No,No,L1,53,No
C102294,Customer 2295,79707631250,1973-03-24,34931,Store Owner,Low,2025-03-28,BR,SC,Florianópolis,No,No,L2,50,No
C102295,Customer 2296,69223979081,1964-12-02,7805,Designer,Low,2023-08-29,BR,SP,Campinas,No,No,L3,33,No
C102296,Customer 2297,58561640466,1966-12-30,9312,Lawyer,Medium,2024-05-02,BR,PA,Belém,No,No,L2,18,No
C102297,Customer 2298,71516891432,2021-10-07,14320,Designer,Low,2020-10-03,BR,GO,Goiânia,No,No,L1,82,No
C102298,Customer 2299,40308037292,1959-12-22,58078,Chef,Low,2023-05-13,BR,RS,Porto Alegre,No,No,L3,43,No
C102299,Customer 2300,80156240337,1973-08-31,32361,Trader,Low,2023-03-29,BR,RS,Porto Alegre,No,No,L2,43,No
C102300,Customer 2301,61089328832,1994-01-22,31000,Nurse,Low,2021-05-23,BR,MG,Belo Horizonte,No,No,L2,81,No
C102301,Customer 2302,38821370070,1965-11-02,11600,Store Owner,Low,2024-04-04,BR,SP,Campinas,No,No,L3,78,No
C102302,Customer 2303,20271273106,1964-04-27,14996,Designer,Medium,2024-12-09,BR,RJ,Rio de Janeiro,No,No,L1,63,No
C102303,Customer 2304,71201736480,1965-10-06,20366,Lawyer,Low,2023-09-14,BR,AM,Manaus,Yes,No,L2,41,No
C102304,Customer 2305,97262323735,2016-01-25,8053,Teacher,Low,2022-01-21,BR,MG,Belo Horizonte,No,No,L1,26,No
C102305,Customer 2306,67121422022,1997-03-29,21800,Trader,High,2025-05-14,BR,RJ,Rio de Janeiro,No,No,L2,21,No
C102306,Customer 2307,2235339872,2005-06-11,21412,Teacher,Low,2023-05-24,BR,PA,Belém,No,No,L3,61,No
C102307,Customer 2308,4248379732,2001-01-03,15169,Entrepreneur,Low,2022-05-11,BR,PE,Recife,No,No,L3,65,No
C102308,Customer 2309,83774053291,1977-05-21,36028,Store Owner,Low,2020-01-19,BR,GO,Goiânia,Yes,No,L3,98,No
C102309,Customer 2310,68788389364,2010-06-03,24065,Entrepreneur,Medium,2025-06-20,BR,RJ,Rio de Janeiro,Yes,No,L3,49,No
C102310,Customer 2311,61568707558,1963-04-28,38120,Driver,Low,2023-03-18,BR,MG,Belo Horizonte,No,No,L2,36,No
C102311,Customer 2312,87039874859,1990-12-24,11830,Lawyer,Low,2023-03-30,BR,AM,Manaus,No,No,L2,85,No
C102312,Customer 2313,80786101984,1969-09-09,24836,Accountant,Medium,2022-04-10,BR,GO,Goiânia,No,No,L1,58,No
C102313,Customer 2314,60337432912,1976-08-13,18462,Dentist,Low,2023-01-31,BR,PA,Belém,No,No,L3,48,No
C102314,Customer 2315,94509386802,1958-02-21,16329,Accountant,Low,2024-10-11,BR,RJ,Rio de Janeiro,No,No,L1,69,No
C102315,Customer 2316,26635586909,2022-09-03,20353,Chef,High,2024-03-06,BR,CE,Fortaleza,No,No,L2,66,No
C102316,Customer 2317,72328446345,2016-10-31,12633,Teacher,Medium,2022-12-04,BR,SP,Campinas,No,No,L2,52,No
C102317,Customer 2318,79042901458,2019-02-14,25408,Nurse,Low,2022-11-19,BR,PA,Belém,No,No,L3,70,No
C102318,Customer 2319,14870699331,2011-12-29,10577,Store Owner,Low,2023-11-10,BR,SC,Florianópolis,No,No,L3,49,No
C102319,Customer 2320,81092653093,2009-02-16,15142,Nurse,Low,2022-11-16,BR,SP,São Paulo,No,No,L3,60,No
C102320,Customer 2321,98932914682,2000-12-09,20354,Software Engineer,Low,2024-01-13,BR,DF,Brasília,No,No,L1,38,No
C102321,Customer 2322,92842439971,1978-05-31,17824,Teacher,Low,2023-02-14,BR,RN,Natal,No,No,L3,74,No
C102322,Customer 2323,39745467310,2015-02-12,14080,Trader,Medium,2022-05-02,BR,PR,Curitiba,No,No,L2,76,No
